speaker,filename,text,emotion
M1,M1_anger_regular_11.wav,おい!失礼な態度は許されないぞ!謝罪して反省しなさい!,anger
M1,M1_anger_regular_12.wav,おい!あんた、冒険を働いたって何がしたいんだ?自分がやられて嫌なことは他人にもやるなんて許されることじゃないよ!,anger
M1,M1_anger_regular_13.wav,おのれ!何度も言い争いをしてばかりで何がしたいんだ!仲直りしろ!,anger
M1,M1_anger_regular_14.wav,おのれ!私たちは同僚なんだろ!なぜこんなに警備的な態度を取るんだ?,anger
M1,M1_anger_regular_15.wav,この例!支援で人を傷つけるなんて、 悲強な恋だ!,anger
M1,M1_anger_regular_16.wav,ほのれ!この地域は乱開発によって自然が破壊されているんだぞ!何も考えていないのか!?,anger
M1,M1_anger_regular_17.wav,この!あんたの過激な言動が問題なんだよ!周りの人の気持ちを考えて行動しろよ!,anger
M1,M1_anger_regular_18.wav,この…どうしていつも消極的なんだ? もっと自分の意見をしっかりと主張しなさいよ!,anger
M1,M1_anger_regular_19.wav,この!なぜあなたはいつも部屋をよごすの?もう一度やったら怒りが収まらないわよ!,anger
M1,M1_anger_regular_20.wav,この!いくら争っても仕方がないと思わないか?分かりしなさい!,anger
M1,M1_anger_regular_21.wav,コーラ!やばんな言葉使いはやめなさい!人を傷つけることに何の意味があるのか?,anger
M1,M1_anger_regular_22.wav,こーら!あなたの予想ごとに、私がどうか変わるんですか?私に迷惑をかけないでください。,anger
M1,M1_anger_regular_23.wav,こーら! なんでそんなに意地悪なんだよ!人を傷つけることでしか満足できないのか?,anger
M1,M1_anger_regular_24.wav,こーら!こんな仕事割りに合わないって言ってたくせに、給料のことで文庫を言うな!,anger
M1,M1_anger_regular_25.wav,何?あなたが問題をこじらせたのに私が何も言わないと思うなよ,anger
M1,M1_anger_regular_26.wav,なに?この基地が…あなたのような人間がいるから世の中が腐るんだよ!,anger
M1,M1_anger_regular_27.wav,何!? 卵に落ちているのにまるで何も知らないかのように振る舞っているのか!?,anger
M1,M1_anger_regular_28.wav,なに?こんなに汚い部屋で生活するつもりなの?早く片付けなさい!,anger
M1,M1_anger_regular_29.wav,ちぃ、あなたの言い分はリフ人差しかないわ。私たちは平等に扱われるべきだ。,anger
M1,M1_anger_regular_30.wav,ちぇ…豪満な態度を届くせに何も知らないふりをしているなんてマジでありえない,anger
M1,M1_anger_regular_31.wav,ちっ…あの人を恨む理由がないとでも思ってるのあなたにとっては些細なことかもしれないけど私にとっては大切なことだったんだよ,anger
M1,M1_anger_regular_32.wav,ちっ!あなたの見勝手な行動はいつも私たちに迷惑をかけているもう我慢できないわ,anger
M1,M1_anger_regular_33.wav,はぁ? なぜこんなに急に解散することになったのか説明してくれ!,anger
M1,M1_anger_regular_34.wav,はぁ、無駄遣いばかりして何が楽しいの? 金を大事にしろよ!,anger
M1,M1_anger_regular_35.wav,はぁ!こんなにイカガワシい商売しているとは知らなかったよ!資金をしていたのに!,anger
M1,M1_anger_regular_36.wav,はぁ?またお石橋ですか?,anger
M1,M1_anger_regular_37.wav,はぁ…言いかけにしろよ! いつもダメだしばかりで何も褒め言葉がないんだ!,anger
M1,M1_anger_regular_38.wav,はっはっは私が言いなりになると思っているのか?バカげているわ,anger
M1,M1_anger_regular_39.wav,はっ、今更何を言っても遅いわ。あなたがとがめられるべきことは、もっと前からわかっていたはずよ。,anger
M1,M1_anger_regular_40.wav,はっはっは私のプライバシーを侵害するなんてどういうつもりだ?,anger
M1,M1_anger_regular_41.wav,もう、君がいつもそんなに無茶をするから、体を痛めるんだよ。反省しなさい。,anger
M1,M1_anger_regular_42.wav,もう、あなたの偏見には本当にうんざりするわ。人を見る目をもっと広げなさいよ。,anger
M1,M1_anger_regular_43.wav,もう何度も夫婦喧嘩してどうするんだ!話し合いができないなら、もう別れた方がいいんじゃないか?,anger
M1,M1_anger_regular_44.wav,もう、あなたはいつも人を見くだすばかりですね。本当に腹が立ちます。,anger
M1,M1_disgust_free_01.wav,うわぁ…彼女の下品な言葉使いは本当に耐えられない,disgust
M1,M1_disgust_free_02.wav,バンパイヤなんて、血を吸うだけで生きていけるクソ生き物に過ぎない。はぁ、吐き気がするわ。,disgust
M1,M1_disgust_free_03.wav,このサブスティテューションは全く使い物にならない!ああ、最悪だ!,disgust
M1,M1_disgust_free_04.wav,はぁ…あの人の価値観はいつも物事をただリデュースすることばかりで、全く考え方が狭いと思う,disgust
M1,M1_disgust_free_05.wav,うぇー…あの食べ物は、 妙な味がして、吐き気がしてきた…,disgust
M1,M1_disgust_free_06.wav,うえぇ彼女の部屋に入るとゴミの匂いがしてとても深いでした,disgust
M1,M1_disgust_free_07.wav,林人たちは毎晩創造シーパーティーを開いて、私たちの睡眠を騒げている。ああ、本当に運ざりだ。,disgust
M1,M1_disgust_free_08.wav,彼の言動はまるで中学生かと思うほどガギっぽいたく、本当にやら,disgust
M1,M1_disgust_free_09.wav,ああ… 頼むからそういうくだらないだじゃねえやめてくれよ,disgust
M1,M1_disgust_free_10.wav,いや…不用意な言動で人を傷つけるなんて最低だと思わないか?,disgust
M1,M1_disgust_regular_01.wav,いや、あんな見にくい人間を見るのは本当に嫌だ,disgust
M1,M1_disgust_regular_02.wav,いや、あの人は恥ずかしくなること 下品な言葉遣いをするんだよ,disgust
M1,M1_disgust_regular_03.wav,いやー!あの人が嫌いすぎて顔を見るだけで吐き気がするんだ!,disgust
M1,M1_disgust_regular_04.wav,いやー、そのような不動的な行為をしている人たちは、社会的に抱きされるべきだと思います。,disgust
M1,M1_disgust_regular_05.wav,いや、あの人の臭さはただの不欠さではなく、もう何日も風呂に入っていないような匂いで、本当にかまんできない,disgust
M1,M1_disgust_regular_06.wav,いやー、あの家は本当に見つぼらしい。中に入る前から深いな気分になる。,disgust
M1,M1_disgust_regular_07.wav,いやー、あの人の話は聞き苦しいほどつまらない。もう二度と話しかけないでほしい。,disgust
M1,M1_disgust_regular_08.wav,あの人はいつも自分のことばかりで周りを全く考えていない独然的な人間なんだよねうわぁ、嫌だ,disgust
M1,M1_disgust_regular_09.wav,うわぁ…君の言葉は本当に私を傷つけましたよ。もう二度とそんなこと言わないでください。,disgust
M1,M1_disgust_regular_10.wav,あの先号な常識は本当に平気液としてしまいます。仕事ができるとはいえ、人間性が欠如していると思います。,disgust
M1,M1_disgust_regular_11.wav,うわっ!この排水口の匂いはまさに、人間の排泄物のようです!,disgust
M1,M1_disgust_regular_12.wav,うわっ!あの癒やしい男がまた私に近づいてきた!本当にやな!,disgust
M1,M1_disgust_regular_13.wav,うーわーあの人は本当にオンチで歌を聞くと耳が痛くなるよ,disgust
M1,M1_disgust_regular_14.wav,うわぁ!ゲリは本当にやだ!トイレに行くたびにお腹が痛くなって、もう我慢なんてできない!,disgust
M1,M1_disgust_regular_15.wav,この場所は臭くて、音もうるさくて、人も多すぎる!うえぇぇぇぇ!ここにいるのは本当に嫌だ!,disgust
M1,M1_disgust_regular_16.wav,うえ、誰がこんなにきれいな場所に排泄物を捨てるんだろう、本当に気持ち悪い,disgust
M1,M1_disgust_regular_17.wav,上へー水暴走って本当に深いな病気ですよね赤くて、かゆくて見ているだけで気持ちが悪くなります,disgust
M1,M1_disgust_regular_18.wav,ぬい!誰かが部屋を越えた匂いがするすごく深いだ,disgust
M1,M1_disgust_regular_19.wav,うぇっ!また水漏れが起きている!この湿気と噛み臭い匂いは本当に嫌だ!,disgust
M1,M1_disgust_regular_20.wav,うえ、このしみはなに?くさいし、見ているだけでキムンが丸くなる,disgust
M1,M1_disgust_regular_21.wav,うえぇ、泥水を飲むなんて考えられないわあんな汚い水で病気になるだけよ,disgust
M1,M1_disgust_regular_22.wav,うわーあの人の考え方は完全に非合理的だ 話を聞いているだけで頭が痛くなる,disgust
M1,M1_disgust_regular_23.wav,うわーまたステレオタイプな考え方を持っている人がいるんだ本当に嫌になるよ,disgust
M1,M1_disgust_regular_24.wav,うわー、あんな襲惑な顔をしていたら誰も近寄ってきませんよ,disgust
M1,M1_disgust_regular_25.wav,うわー、あの独絶女性は本当に単疑の気持ちを考えずに、人を傷つける言葉ばかりはきますね。,disgust
M1,M1_disgust_regular_26.wav,うわぁ、あんなにたくさんの人がいる人込みに入るなんて嫌です息苦しくて動けないし、汗でベタベタして深い感じかありません,disgust
M1,M1_disgust_regular_27.wav,うわっこの靴下は臭くて馴染まないもう二度と飽きたくない,disgust
M1,M1_disgust_regular_28.wav,うーわーあの人の妄想に巻き込まれたくない一緒にいると気持ち悪い,disgust
M1,M1_disgust_regular_29.wav,ええ、そんな悪弾を持っている人は近づきたくないですね,disgust
M1,M1_disgust_regular_30.wav,ええ、本当にしつこいですね。もうやめてください!,disgust
M1,M1_disgust_regular_31.wav,ええ、あの応募な態度を持つ人と付き合うのは本当に無理!と方にかしてくれ!,disgust
M1,M1_disgust_regular_32.wav,ええええええ、どう見てもこのチーズは腐敗しているだろ?食べるのは絶対に嫌だ!,disgust
M1,M1_disgust_regular_33.wav,ええ、掃除とか面倒臭くて,disgust
M1,M1_disgust_regular_34.wav,えええ…あの寝痕の匂いは本当に嫌でたまらないです,disgust
M1,M1_disgust_regular_35.wav,ええ、電線病にかかったら本当に大変ですよ。私はそのような危険を起かすのは嫌です。,disgust
M1,M1_disgust_regular_36.wav,おい、超遠になったらトイレにこもりっきりで、吐き気や下臨に苦しみますよ,disgust
M1,M1_disgust_regular_37.wav,おい、こんなに不健康なものを食べるなんて、本当に飽き気がする,disgust
M1,M1_disgust_regular_38.wav,うぅーい二日よいって本当に最悪ですね頭が痛くて吐き汚して体がだるくて 食欲もない,disgust
M1,M1_disgust_regular_39.wav,うむい部屋に入った瞬間、異習がして私は気持ち悪くなってしまった,disgust
M1,M1_disgust_regular_40.wav,おい!あの不条な男がまたここにいる!彼の体臭は臭いというよりも生ゴミが臭ったような匂いがする,disgust
M1,M1_disgust_regular_41.wav,おぉえぇ!あの脳種がまた大きくなってしまった!匂いがひどく、見るだけで痛くなる!,disgust
M1,M1_disgust_regular_42.wav,おい、あのネズミがまた出た!その汚しい尻尾を見るだけで、私の切地が凍りつく!,disgust
M1,M1_disgust_regular_43.wav,あの汚いトイレには病原金がいっぱいだぎゃー!近づくのも嫌だ,disgust
M1,M1_disgust_regular_44.wav,ゲッ!こんなに汚い泥沼の中には入りたくないです!,disgust
M1,M1_disgust_regular_45.wav,ゲー!あの汚い食べ物を見たら、ヘドが出そうになります!,disgust
M1,M1_disgust_regular_46.wav,ゲー! 電線病にかかった人が近くにいたら、私はすぐにその場から逃げたい!,disgust
M1,M1_disgust_regular_47.wav,ギェッ!あの人の指から、嫌ぎがしたたりをしている気持ち悪い!,disgust
M1,M1_disgust_regular_48.wav,ゲッ!その手乱野郎がまた来たの!?今度こそ警察に通報するわ!,disgust
M1,M1_disgust_regular_49.wav,ぎぇぇえ!?なんであそこに虫たちが 村上がっているかと思ったら臭った羊の死体があります!,disgust
M1,M1_fear_free_01.wav,うわぁ!テロの疑いがある荷物が見つかったというニュースを聞いて空港で爆発が起きてしまうのではないかと恐ろしく思った,fear
M1,M1_fear_free_02.wav,ええっ!?このような危険な任務に経験不足の私が選ばれたことに正直言って、怖さを感じています,fear
M1,M1_fear_free_03.wav,目の前で彼女が誘拐された時私は怖くて身動きもできなかった,fear
M1,M1_fear_free_04.wav,フッ… テレビで聞いたけど…あの高いビルの上での転落事故は…本当に怖い…,fear
M1,M1_fear_free_05.wav,フッ!彼の目には、まるで人を殺すかのような撮影が宿っていた。,fear
M1,M1_fear_free_06.wav,うわっ勝ちだすぐにひなしましょう,fear
M1,M1_fear_free_07.wav,ギャーッ!深夜に一人歩いていると突然背後にバンパイアが現れた!,fear
M1,M1_fear_free_08.wav,ふわー今日の試合で主力選手が怪我をしたら代わりに出場する選手はいないサブスティテューションができないからとても怖いです,fear
M1,M1_fear_free_09.wav,さくや、デュパンシュの家から奇妙な音が聞こえて…へっ!誰かが侵入したのではないかと不安になった…,fear
M1,M1_fear_free_10.wav,うわぁ…あの森に入るのは怖い…そこに住む奇妙な生き物がいると聞いたからだ…,fear
M1,M1_fear_regular_01.wav,うわぁ…不景気の影響で 失業してしまうかもしれないどうしよう… 心配で眠れない,fear
M1,M1_fear_regular_02.wav,うわぁ…世界的な経済基金が起きたら…私たちの生活はどうなるんだろう?,fear
M1,M1_fear_regular_03.wav,うわっ! 地震だ! 早く逃げろ!,fear
M1,M1_fear_regular_04.wav,うわー、あの冒風はきっとわざわいを持たなすに違いない,fear
M1,M1_fear_regular_05.wav,山奥で突然熊に僧軍して、立然として声も出なかった。うわぁ、どうしよう。,fear
M1,M1_fear_regular_06.wav,うわぁ… 核戦争が起こったら… 人類は滅びるかもしれない,fear
M1,M1_fear_regular_07.wav,うわっ! 昨日のニュースで暴行事件が起こっていたなんて知らなかった今夜は怖くて眠れない,fear
M1,M1_fear_regular_08.wav,キャー!ここは弱そびする場所じゃない!周りがぶっそうな感じがして、怖い!,fear
M1,M1_fear_regular_09.wav,キャー!あの人たちはパニックに落ち入り始めている何かが起こる前ぶれなのかもしれない,fear
M1,M1_fear_regular_10.wav,キャー!バイキンに完成してしまったら大変なことになる!早く一緒に見てもらわなきゃ!,fear
M1,M1_fear_regular_11.wav,あの山が踏んかしたら、周りの人々はみんな犠牲になってしまう!キャー!早く火なしなければ!,fear
M1,M1_fear_regular_12.wav,夜の森で人を食ったと噂される熊に出くわしたキャー!助けてください!,fear
M1,M1_fear_regular_13.wav,キャー!あの建物の廃墟が不気味すぎて、中に誰かいるような気がして、怖くて入れない,fear
M1,M1_fear_regular_14.wav,キャッ!あの森は暗くて怖いですね。一人で歩くのは危険かもしれません。,fear
M1,M1_fear_regular_15.wav,やあ!内乱が爆発したらどうしよう生活が壊れ尽くしたり身の安全が帯びやかされたりするかもしれない,fear
M1,M1_fear_regular_16.wav,ギャー!昨日夜中に強迫電話がかかってきたもう一人で家にいるのは怖いな,fear
M1,M1_fear_regular_17.wav,ギャー!新しいウイルスが変異したと聞いてこれ以上どうなるか分からない世界に生きていると思うと怖くてたまらない,fear
M1,M1_fear_regular_18.wav,ギャーッ!放射性物質が老出していると聞いて周りの人々は一斉にパニックに落ち行った,fear
M1,M1_fear_regular_19.wav,ギャー!この険しい山道を歩くのは本当に怖い!,fear
M1,M1_fear_regular_20.wav,ぎゃあ!この山道は本当にアイロだ!一歩間違えれば崖に転落するかもしれない!,fear
M1,M1_fear_regular_21.wav,ギャー!あの恐るべき巨大なたつまきが私たちの方に向かってきています!早く火なしましょう!,fear
M1,M1_fear_regular_22.wav,ひっ!昨夜見た悪夢があまりにも恐ろしかったので今でも不令が止まりません,fear
M1,M1_fear_regular_23.wav,ひっ!傷口から最近が入って、排血症になったら、もう手遅れになってしまうかもしれない。早く病院に行かなければ!,fear
M1,M1_fear_regular_24.wav,へっ!あの小学生が有会事件に巻き込まれてしまったと聞いて、子供を持つ親として恐怖でいっぱいになってしまった,fear
M1,M1_fear_regular_25.wav,へっ、この雨が続けば、もしかしたら大降雨になるかもしれない、すぐに避難しなければ,fear
M1,M1_fear_regular_26.wav,怖い話を聞いて、私の腕には鳥羽が立ち上がっている。ひっ!何かが見えるような気がして怖い!,fear
M1,M1_fear_regular_27.wav,へっ!この玄関の中、山奥で迷子になったらどうしよう?生きて帰れるかな?,fear
M1,M1_fear_regular_28.wav,森の奥にいる獣の鳴き声が怖いへっ!もう帰りたい!,fear
M1,M1_fear_regular_29.wav,ひぃ!今日のニュースで聞いた事件は、私が住むこの町で起こったんだ。怖くて外出するのが怖くなってきた。,fear
M1,M1_fear_regular_30.wav,いひっ!この事件は単独犯の仕業だと思うと、犯人がまだ逃げているかもしれないことが怖い!,fear
M1,M1_fear_regular_31.wav,へへへ、街の構想が激化して、いつ自分が巻き込まれるかわからない,fear
M1,M1_fear_regular_32.wav,4道を歩いていたら、へっ!暴走族のバイクダンが突然やってきた!怖くて足がすくんだ…,fear
M1,M1_fear_regular_33.wav,へへへ!あの暴行事件は本当に怖かった!もう二度とあんな体験はしたくない!,fear
M1,M1_fear_regular_34.wav,あの建物は自信の後から不安定のままになっていたへっ、今いるのはとても危険だ,fear
M1,M1_fear_regular_35.wav,ひぃ! あそこには南波した船がある。 今夜は海が荒れているから近づかない方がいいよ。,fear
M1,M1_fear_regular_36.wav,いや、このまま長雨が続くと、農作物が壊滅的な被害を受け、基金が起こるかもしれません。,fear
M1,M1_fear_regular_37.wav,自身の被害にあった人たちの苦しみを想像すると、いやー、自分たちも同じような被害に会うかもしれないと不安になる。,fear
M1,M1_fear_regular_38.wav,いやー テロリズムが蔓延する世界で生きることが怖くて何もできない,fear
M1,M1_fear_regular_39.wav,いや、着車が社会に踏みつぶされるのを見ると、自分も同じようになってしまうのではないかと不安になる,fear
M1,M1_fear_regular_40.wav,いや、怖くて腰抜けになりそうだ。あそこにいるのはサイコパスの殺人犯だ!,fear
M1,M1_fear_regular_41.wav,山中で追われている時、後ろから迫ってくるさっきを感じて、イェーイ!もうダメだと思った!,fear
M1,M1_fear_regular_42.wav,あの事件以来、私は犠牲暗記に陥っているへっ!誰が友達で、誰が敵かわからない?,fear
M1,M1_fear_regular_43.wav,うわぁ、あの映画のシーンで見たような残疑な殺し方を想像するだけで怖くて溜まらない,fear
M1,M1_fear_regular_44.wav,うわぁ!突然の開源令で、待ち住が創善となった!このままでは何が起こるか分かるない!,fear
M1,M1_fear_regular_45.wav,敵軍から一斉射撃が始まった時わぁ私は本当に怖くて見動きができなかった,fear
M1,M1_fear_regular_46.wav,うわぁ!昨日夜中に家の前でストーカーがいたんです!怖くて、一晩中眠れませんでした。,fear
M1,M1_fear_regular_47.wav,あの男性の医圧的な態度にわはは私は怖くて声も出せなかった,fear
M1,M1_fear_regular_48.wav,うわぁ! 国の通貨機器で物価が冒頭して買い物ができなくなるかもしれない,fear
M1,M1_fear_regular_49.wav,うわぁ…国の政府が空デターにあったのは聞いていたけど今自分の目で見ると怖すぎて心臓が止まりそうだ,fear
M1,M1_happy_free_01.wav,はぁ…私たちは今お金に困ることなく生活できて、とても幸せです,happy
M1,M1_happy_free_02.wav,私は彼の勤勉さと熱意に関心していますうふふ彼のような人と仕事ができることはとても幸せなことです,happy
M1,M1_happy_free_03.wav,近所の商店街が再開発されて、ますます反映しているよ!やったー!みんなが幸せそうで私も嬉しい!,happy
M1,M1_happy_free_04.wav,この映画は豪華キャストが出演していて、もうすぐ公開されるんだ!フフフ、私は今から楽しみにしているよ!,happy
M1,M1_happy_free_05.wav,わーい!今月の給料は思ったよりも多くてとっても嬉しい!新しい服を買ったり友達と旅行に行ったりできるね!,happy
M1,M1_happy_free_06.wav,今日は友達と一緒に海に行って、泳いでバーベキューしてとっても楽しい時間を過ごしたよ,happy
M1,M1_happy_free_07.wav,今週末は友達と一緒にバンパイアのコスプレをしてパーティーに参加する予定だよへへへとっても楽しみ,happy
M1,M1_happy_free_08.wav,私たちのチームは主力選手が怪我をしてしまったが、サブスティテューションの選手が活躍してくれた!へへへ、そのおかげで試合に勝つことができたよ!,happy
M1,M1_happy_free_09.wav,今日はフランス料理のお店で リュパンのクロアスさんを食べたよわあ、あんな美味しいクロアスさんは初めてだった,happy
M1,M1_happy_free_10.wav,この小説は奇妙な出来事が次々に起こって、 へへへ、わくわく感が止まらない!,happy
M1,M1_happy_regular_01.wav,今日の山の檻が最高だった!山上で見た景色は言葉に表せないほど美しかった!ははは!絶頂の喜びが胸に溢れるよ!,happy
M1,M1_happy_regular_02.wav,あはは! 昨日の受賞式で私の友達が最優秀女優勝を受賞したんだ! 本当に素晴らしい演技だったよ!,happy
M1,M1_happy_regular_03.wav,昨日高楽勝勝ったら100万円が当たったよ!あはは!ラッキー!,happy
M1,M1_happy_regular_04.wav,イェーイ!私たちの会社は新しい製品のおかげで地名エードが急上昇しているんだ!顧客からの反応もすごくよくて、本当に嬉しいよ!,happy
M1,M1_happy_regular_05.wav,イェーイ!今日は手頃な価格で美味しい食事を楽しめたんだ!,happy
M1,M1_happy_regular_06.wav,昨日サーフィンを初めて体験してきたよイェーイ!波に乗る感覚は最高だった,happy
M1,M1_happy_regular_07.wav,うおおおおおおお!私たちのチームが決勝ゴールを決めた瞬間は本当に感動的だったよ!みんなで喜びの声を上げたね!,happy
M1,M1_happy_regular_08.wav,うわぁ!久しぶりに会った友人と一緒に過ごす時間は最高だった!会話も盛り上がって本当に楽しかった!,happy
M1,M1_happy_regular_09.wav,うわぁ!今日は海で泳ぐのが本当に気持ちがいい!さっきまで暑かったのに、海に入ったら涼しい風が吹いて最高だったよ!,happy
M1,M1_happy_regular_10.wav,昨日、私は自分の目標を達成したんだ。うふふ、こんなに嬉しいことはないよ。,happy
M1,M1_happy_regular_11.wav,私たちのグループは真のUIの精神で結ばれています。本当に幸せです。,happy
M1,M1_happy_regular_12.wav,うふふふ、お正月にもらったお年玉で新しいスマホを買っちゃった!もう写真撮るのが楽しくて楽しくて!,happy
M1,M1_happy_regular_13.wav,ええ、彼女は本当に素晴らしい微生を持っている。聞くだけで幸せな気分になる。,happy
M1,M1_happy_regular_14.wav,えぇ、今日の夕飯は最高だった。手作りのピザとデザートがあって、お腹も心も満たされた感じがして、最高に満足感があるよ。,happy
M1,M1_happy_regular_15.wav,ええ、このリゾートホテルのプールは本当に心地よい。水の温度もちょうどいいし、景色も最高だよ。,happy
M1,M1_happy_regular_16.wav,今、私は大学の合格通知をもらったんだ!へへっ!換気のあまり飛び跳ねたくなるぐらい嬉しい!,happy
M1,M1_happy_regular_17.wav,今日は友達にたくさん手伝ってもらって とっても感謝してるんだへへへ、本当にありがたい,happy
M1,M1_happy_regular_18.wav,昨日、オークションで一持つの刀を手に入れたんだ!へへへ、これで私の刀コレクションも充実したよ!,happy
M1,M1_happy_regular_19.wav,おぉ!昨日私の大ファンが私の曲をカバーしてくれたところを見たんだ!それを見てとても幸せになったよ!,happy
M1,M1_happy_regular_20.wav,おお!私のそぼは手術を受けただと、ついに完全に知有したんだ!元気いっぱいになって本当に良かった!,happy
M1,M1_happy_regular_21.wav,おぉ!私はついに英語の四角志験に合格して認定されたよ!これで英語がもっと話せるようになるぞ!,happy
M1,M1_happy_regular_22.wav,今回の選挙で私のおじいさんが 得票数1を獲得したんだ!あはは! 家族全員でお祝いするよ!,happy
M1,M1_happy_regular_23.wav,はっはっ、今日の運動会は楽しかったねー特にリレーの時はみんなが協力して走ってくれたから最高の思い出になったよ,happy
M1,M1_happy_regular_24.wav,あはは、本当にラッキーだった。今日の中線で一頭勝を当てたんだ。それも夢にまで見たヨーロッパ旅行が当たったんだ。,happy
M1,M1_happy_regular_25.wav,彼女が私に微笑みを浮かべてくれた時、とっても嬉しかったんだ。幸せな気持ちでいっぱいだ。,happy
M1,M1_happy_regular_26.wav,最近自分の人生に充実感を感じているんだ友達、家族、そして仕事もうまくいっているふふふ、本当に幸せだ,happy
M1,M1_happy_regular_27.wav,今日のデートはロマンティックだった夜景を見ながら手を繋いでとても幸せな気持ちになったよ,happy
M1,M1_happy_regular_28.wav,昨日のイベント大成功だったよ!たくさんの人が来てくれてへへへ、すごく嬉しかった!,happy
M1,M1_happy_regular_29.wav,今日はスーパーで買い物したら、予想外にキャッシュバックがもらえたんだ!へへっ、ラッキー!,happy
M1,M1_happy_regular_30.wav,彼女の誕生日プレゼント、ぴったりのものを見つけたんだ。へへへ、喜んでもらえるといいな。,happy
M1,M1_happy_regular_31.wav,やった!ついに私たちの会社が世界進出することになったんだ私たちは世界中の人々にサービスを提供できるんだ,happy
M1,M1_happy_regular_32.wav,私たちの国と彼らの国との有効協定が結ばれたこれでより良い関係を築いていけるねやったー!,happy
M1,M1_happy_regular_33.wav,やった!私たちが買った株式は高音で売れたんだ!大金を手に入れたよ!,happy
M1,M1_happy_regular_34.wav,よし!彼女は一生懸命勉強して、ついに大学に合格したんだ!彼女の頑張りが報われて、とても嬉しいよ!,happy
M1,M1_happy_regular_35.wav,今日は天気が良くて友達とを楽しく過ごせた本当に良い気持ちだよねよしまた来週も会おう,happy
M1,M1_happy_regular_36.wav,よし!最後のピッチャー交代が高層して、我がチームは逆転勝利を手にした!感動的な瞬間だったなぁ!,happy
M1,M1_happy_regular_37.wav,よっしゃ!私の友達が有名なアーティストと一緒に写真を撮ってくれたんだ!これで私も有名人と写真が撮れた!,happy
M1,M1_happy_regular_38.wav,今日の創作のレッスンは本当にすごかった!私たちの創造力は完全に開放された!よっしゃ!これから私たちは素晴らしい作品を作り出せるぞ!,happy
M1,M1_happy_regular_39.wav,よっしゃー!おじいちゃんの遺産で家を変えるようになったよこれで家族みんなで快適に暮らせる!,happy
M1,M1_happy_regular_40.wav,うわぁ、お客様からとても感謝の言葉をもらったよ私たちのサービスがお客様にとって役に立っているとして、とっても嬉しい,happy
M1,M1_happy_regular_41.wav,うわぁ…ついに私たちは日本一になった!全国大会での勝利は、長年続いた練習の成果が見のったことを証明しているよ!,happy
M1,M1_happy_regular_42.wav,わあ!今日はプロジェクトを完成させたんだ!本当に大変だったけど、クライアントからのフィードバックを聞いて、この仕事にやりがいを感じているよ!,happy
M1,M1_happy_regular_43.wav,わーい!私の代表作が出版されたよ!これで私の作品がたくさんの人に読まれるんだ!,happy
M1,M1_happy_regular_44.wav,わーい!あの新しい同僚は本当にフレンドリーで一緒に仕事するのが楽しいな!,happy
M1,M1_happy_regular_45.wav,わーい!今日のディナーはとっても美味しかった!お腹いっぱいで満足だよ!,happy
M1,M1_happy_regular_46.wav,やほー!今日のプレゼンテーションはとても素晴らしかった!ナイスな仕事だったね!,happy
M1,M1_happy_regular_47.wav,やっほー!今日の夕日はうるわしい!こんなに美しい光景を見ることができて本当に幸せだね!,happy
M1,M1_happy_regular_48.wav,やっほー!今日の天気ちょうどいい感じだね!風も涼しくて最高!一緒に散歩しよう!,happy
M1,M1_sad_free_01.wav,はぁ…最近の私の人生は何もかもが停滞していて…どうしようもなく悲しい…,sad
M1,M1_sad_free_02.wav,昨日、弟が海で歴史してしまった。私は、必ずな気持ちで、一晩中泣き続けた。,sad
M1,M1_sad_free_03.wav,この部活動が配布になると聞いた時 胸が締め付けられる思いがしたもう二度とこの場所で 友達と一緒に汗をかいたり 笑ったりすることができないんだ,sad
M1,M1_sad_free_04.wav,ああ、私のそぼは、マッキのガンで、もうすぐ別れの日が近づいていると思うと、本当に悲しい。,sad
M1,M1_sad_free_05.wav,彼女がうつ病になってから毎日が夕冬で辛い何か役に立てないかと思ってもどうしたらいいのかわからない,sad
M1,M1_sad_free_06.wav,ああ…人生の意味がわからなくなって私はただ冒険としたままです,sad
M1,M1_sad_free_07.wav,私の一番好きな小説は休憩期バンパイアだったけど主人公が死んでしまって悲しくて何度も読み返して泣いてしまった,sad
M1,M1_sad_free_08.wav,はぁ…私はサッカーの試合で主力選手が怪我をした後サブスティテューションとして出場したがチームが負けてしまい責任を感じてとても悲しい気持ちになった,sad
M1,M1_sad_free_09.wav,私は高いエルケーションを受けてきたけど今はそれが何の役にも立たなくてとても悲しい,sad
M1,M1_sad_free_10.wav,ああ…この世界は本当に奇妙だ。夢を追っても叶わず、追いかけたものは消えていく。,sad
M1,M1_sad_regular_01.wav,ああああああ 昨日の事故で大切な車が前層になっちゃったもうどうしようもないよ,sad
M1,M1_sad_regular_02.wav,ああああああ 今日の試合は逆転負けで本当に悔しい頑張ったのに 最後まで勝てなかったのは辛い,sad
M1,M1_sad_regular_03.wav,ああ… 仕事が思うように進まなくて フラストレーションが溜まっているもう少し頑張ればいいとわかっているけど 今は本当に悲しい気持ちでいっぱいだ,sad
M1,M1_sad_regular_04.wav,はぁー… おばあちゃんが灰岸になったと聞いて、とても悲しくて胸が苦しくなりました。,sad
M1,M1_sad_regular_05.wav,ああああああまた新型コロナの感染者が増えて隠されなくちゃいけなくなった友達と会えなくて本当に悲しい,sad
